Date,AAPL,GLD,QQQ,SPY,TLT
2020-06-26,85.93819427490234,166.5399932861328,233.26438903808594,279.3819885253906,143.91346740722656
2020-06-29,87.91879272460938,166.6300048828125,235.8085479736328,283.4881591796875,143.46060180664062
2020-06-30,88.6526870727539,167.3699951171875,240.4306640625,287.1195068359375,142.7638702392578
2020-07-01,88.48502349853516,166.6199951171875,243.2370147705078,289.1308288574219,142.48663330078125
2020-07-02,88.48502349853516,166.97999572753906,244.88775634765625,290.7229309082031,142.63485717773438
2020-07-06,90.85199737548828,167.97999572753906,250.90823364257812,295.2109680175781,142.05068969726562
2020-07-07,90.57012176513672,169.0399932861328,249.17977905273438,292.166259765625,144.04736328125
2020-07-08,92.67951202392578,170.08999633789062,252.46197509765625,294.40093994140625,143.47189331054688
2020-07-09,93.07803344726562,169.6300048828125,254.5884552001953,292.7249450683594,145.75625610351562
2020-07-10,93.24085235595703,169.19000244140625,256.3266906738281,295.7138671875,145.02389526367188
2020-07-13,92.81072998046875,169.39999389648438,251.05386352539062,293.15325927734375,145.50344848632812
2020-07-14,94.34659576416016,170.19000244140625,252.83090209960938,296.9521789550781,145.7126922607422
2020-07-15,94.9954605102539,170.33999633789062,253.34556579589844,299.680419921875,145.0326385498047
2020-07-16,93.8265380859375,168.72999572753906,251.61715698242188,298.69342041015625,145.721435546875
2020-07-17,93.63697052001953,170.1199951171875,251.90846252441406,299.55938720703125,145.4161834716797
2020-07-20,95.61029052734375,170.94000244140625,259.05535888671875,301.98028564453125,145.77374267578125
2020-07-21,94.29068756103516,173.0,256.3558654785156,302.6226806640625,145.86093139648438
2020-07-22,94.55558776855469,175.6300048828125,257.25885009765625,304.34521484375,146.29684448242188
2020-07-23,90.25174713134766,177.17999267578125,250.53927612304688,300.7138671875,148.00575256347656
2020-07-24,90.02816772460938,178.6999969482422,248.16021728515625,298.7772216796875,147.99708557128906
2020-07-27,92.16185760498047,182.22999572753906,252.58816528320312,300.9560241699219,147.44775390625
2020-07-28,90.64788055419922,183.75,249.37399291992188,299.0472412109375,148.46792602539062
2020-07-29,92.38543701171875,185.1300048828125,252.24830627441406,302.7251281738281,148.2150421142578
2020-07-30,93.5033187866211,183.75999450683594,253.5688934326172,301.64501953125,149.1915740966797
2020-07-31,103.29205322265625,185.42999267578125,258.09393310546875,304.0287170410156,149.095703125
2020-08-03,105.89478302001953,185.63999938964844,261.580078125,306.142333984375,148.34498596191406
2020-08-04,106.60198211669922,189.58999633789062,262.551025390625,307.3247985839844,149.75904846191406
2020-08-05,106.98834228515625,191.35000610351562,263.2016906738281,309.2336120605469,148.44973754882812
2020-08-06,110.7210922241211,193.88999938964844,266.68780517578125,311.30072021484375,149.2790069580078
